date,buckshot_nswc_seal,dragomir_sabre,osiris_elite_crew,seal_team_6_soldier_nswc_seal,slingshot_phoenix,soldier_phoenix,lt._commander_ricksaw_nswc_seal,b_squadron_officer_sas,special_agent_ava_fbi,blackwolf_sabre,enforcer_phoenix,maximus_sabre,the_elite_mr._muhlik_elite_crew,3rd_commando_company_ksk,'two_times'_mccoy_usaf_tacp,rezan_the_ready_sabre,'the_doctor'_romanov_sabre,markus_delrow_fbi_hrt,operator_fbi_swat,prof._shahmat_elite_crew,getaway_sally_the_professionals,number_k_the_professionals,little_kev_the_professionals,safecracker_voltzmann_the_professionals,sergeant_bombson_swat,john_'van_healen'_kask_swat,'blueberries'_buckshot_nswc_seal,sir_bloody_loudmouth_darryl_the_professionals,dragomir_sabre_footsoldier,sir_bloody_miami_darryl_the_professionals,cmdr._mae_'dead_cold'_jamison_swat,sir_bloody_skullhead_darryl_the_professionals,chem-haz_specialist_swat,bio-haz_specialist_swat,street_soldier_phoenix,1st_lieutenant_farlow_swat,'two_times'_mccoy_tacp_cavalry,sir_bloody_darryl_royale_the_professionals,sir_bloody_silent_darryl_the_professionals,sous-lieutenant_medic_gendarmerie_nationale,trapper_aggressor_guerrilla_warfare,vypa_sista_of_the_revolution_guerrilla_warfare,officer_jacques_beltram_gendarmerie_nationale,'medium_rare'_crasswater_guerrilla_warfare,arno_the_overgrown_guerrilla_warfare,aspirant_gendarmerie_nationale,bloody_darryl_the_strapped_the_professionals,chef_d'escadron_rouchard_gendarmerie_nationale,chem-haz_capitaine_gendarmerie_nationale,cmdr._davida_'goggles'_fernandez_seal_frogman,cmdr._frank_'wet_sox'_baroud_seal_frogman,col._mangos_dabisi_guerrilla_warfare,crasswater_the_forgotten_guerrilla_warfare,d_squadron_officer_nzsas,elite_trapper_solman_guerrilla_warfare,trapper_guerrilla_warfare,lieutenant_'tree_hugger'_farlow_swat,lieutenant_rex_krikey_seal_frogman,primeiro_tenente_brazilian_1st_battalion,jungle_rebel_elite_crew
2020-04-13 00:00:00+00:00,0.655,0.64,0.39,1.492,0.485,0.261,2.429,0.661,6.871,1.641,0.309,0.635,1.949,2.056,0.928,1.495,4.079,0.414,0.905,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14 00:00:00+00:00,0.743,0.629,0.385,1.488,0.48,0.273,2.491,0.682,6.779,1.662,0.319,0.64,1.942,2.07,0.924,1.53,4.185,0.428,0.891,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15 00:00:00+00:00,0.795,0.649,0.401,1.503,0.501,0.281,2.551,0.736,6.92,1.694,0.327,0.656,1.959,2.115,0.967,1.548,4.283,0.447,0.916,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-16 00:00:00+00:00,0.787,0.664,0.417,1.553,0.52,0.297,2.599,0.721,6.95,1.746,0.349,0.666,2.027,2.094,1.023,1.592,4.257,0.463,0.924,0.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17 00:00:00+00:00,0.814,0.701,0.436,1.554,0.551,0.331,2.607,0.786,6.855,1.71,0.38,0.703,2.085,2.074,1.054,1.606,4.113,0.517,0.957,0.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-18 00:00:00+00:00,0.817,0.711,0.454,1.559,0.569,0.331,2.61,0.86,6.795,1.734,0.377,0.723,2.073,2.084,1.076,1.621,4.068,0.567,0.97,0.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-19 00:00:00+00:00,0.837,0.723,0.469,1.582,0.588,0.336,2.618,0.866,6.681,1.743,0.384,0.714,2.052,2.144,1.085,1.648,4.129,0.572,0.985,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20 00:00:00+00:00,0.842,0.734,0.462,1.588,0.582,0.345,2.577,0.874,6.554,1.749,0.383,0.705,2.032,2.136,1.083,1.646,4.101,0.577,0.995,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21 00:00:00+00:00,0.812,0.727,0.442,1.56,0.556,0.336,2.565,0.819,6.345,1.706,0.37,0.714,2.014,2.087,1.06,1.577,4.018,0.542,0.992,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22 00:00:00+00:00,0.807,0.68,0.405,1.508,0.534,0.322,2.515,0.803,6.255,1.66,0.361,0.69,1.956,2.04,1.04,1.536,3.895,0.514,0.957,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23 00:00:00+00:00,0.789,0.662,0.397,1.459,0.528,0.302,2.476,0.767,5.893,1.62,0.34,0.674,1.926,1.984,0.995,1.499,3.783,0.494,0.923,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24 00:00:00+00:00,0.802,0.66,0.397,1.477,0.52,0.289,2.46,0.782,5.905,1.641,0.336,0.666,1.919,1.994,0.986,1.532,3.743,0.496,0.933,0.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-25 00:00:00+00:00,0.812,0.696,0.423,1.479,0.526,0.299,2.49,0.778,6.002,1.677,0.343,0.677,1.895,2.025,0.982,1.575,3.884,0.513,0.939,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-26 00:00:00+00:00,0.773,0.685,0.405,1.46,0.533,0.296,2.488,0.784,5.944,1.656,0.346,0.66,1.929,2.019,0.976,1.553,3.756,0.502,0.921,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-27 00:00:00+00:00,0.744,0.664,0.393,1.424,0.516,0.286,2.455,0.757,5.737,1.625,0.336,0.66,1.921,1.997,0.944,1.536,3.714,0.488,0.865,0.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 00:00:00+00:00,0.741,0.655,0.384,1.416,0.51,0.285,2.432,0.736,5.66,1.597,0.311,0.649,1.871,1.949,0.94,1.478,3.63,0.478,0.814,0.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-29 00:00:00+00:00,0.742,0.655,0.379,1.419,0.487,0.278,2.42,0.74,5.61,1.582,0.291,0.645,1.84,1.924,0.946,1.44,3.63,0.476,0.863,0.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30 00:00:00+00:00,0.74,0.655,0.366,1.412,0.485,0.268,2.441,0.733,5.794,1.595,0.289,0.639,1.862,1.945,0.949,1.428,3.623,0.469,0.857,0.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01 00:00:00+00:00,0.71,0.643,0.36,1.411,0.469,0.26,2.44,0.719,5.841,1.605,0.289,0.626,1.872,1.949,0.924,1.437,3.673,0.453,0.838,0.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-02 00:00:00+00:00,0.672,0.627,0.36,1.42,0.473,0.255,2.422,0.709,5.781,1.608,0.293,0.61,1.893,1.975,0.923,1.458,3.786,0.444,0.812,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-03 00:00:00+00:00,0.696,0.636,0.357,1.429,0.469,0.249,2.459,0.704,5.822,1.613,0.293,0.605,1.898,1.945,0.919,1.444,3.784,0.426,0.823,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04 00:00:00+00:00,0.694,0.646,0.348,1.419,0.472,0.248,2.494,0.691,5.868,1.588,0.29,0.618,1.904,1.963,0.932,1.466,3.832,0.428,0.837,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-05 00:00:00+00:00,0.711,0.665,0.355,1.459,0.471,0.253,2.552,0.719,6.005,1.642,0.288,0.637,1.931,2.022,0.941,1.495,3.884,0.438,0.857,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-06 00:00:00+00:00,0.722,0.673,0.373,1.481,0.495,0.279,2.536,0.731,6.044,1.654,0.293,0.646,1.966,2.017,0.962,1.513,3.925,0.456,0.866,0.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07 00:00:00+00:00,0.738,0.677,0.388,1.478,0.51,0.285,2.596,0.744,6.086,1.645,0.316,0.666,1.973,2.019,0.968,1.522,3.99,0.457,0.878,0.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08 00:00:00+00:00,0.678,0.689,0.385,1.46,0.503,0.284,2.581,0.739,6.073,1.656,0.322,0.662,1.984,2.005,0.917,1.52,4.019,0.449,0.883,0.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09 00:00:00+00:00,0.688,0.702,0.385,1.474,0.512,0.288,2.603,0.746,6.085,1.673,0.33,0.667,1.968,1.988,0.96,1.532,4.009,0.469,0.885,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10 00:00:00+00:00,0.69,0.688,0.389,1.467,0.515,0.288,2.635,0.749,6.109,1.628,0.327,0.654,1.977,2.0,0.94,1.521,3.963,0.473,0.872,0.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-11 00:00:00+00:00,0.709,0.692,0.397,1.481,0.527,0.29,2.676,0.775,6.109,1.692,0.331,0.673,1.976,2.002,0.956,1.552,3.972,0.482,0.892,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12 00:00:00+00:00,0.722,0.711,0.406,1.493,0.539,0.291,2.638,0.768,6.186,1.687,0.337,0.685,1.988,2.019,0.957,1.567,3.977,0.493,0.905,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13 00:00:00+00:00,0.718,0.704,0.419,1.498,0.565,0.3,2.726,0.79,6.32,1.68,0.345,0.696,2.031,2.049,0.988,1.549,3.987,0.511,0.94,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-14 00:00:00+00:00,0.748,0.698,0.409,1.501,0.559,0.296,2.806,0.803,6.513,1.696,0.34,0.673,2.047,2.078,0.993,1.58,3.995,0.514,0.93,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-15 00:00:00+00:00,0.748,0.686,0.4,1.471,0.553,0.289,2.845,0.798,6.686,1.669,0.331,0.672,2.073,2.047,1.005,1.573,4.009,0.508,0.923,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16 00:00:00+00:00,0.757,0.705,0.41,1.48,0.553,0.279,2.849,0.813,6.813,1.699,0.333,0.677,2.081,2.053,1.008,1.552,4.029,0.516,0.933,0.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-17 00:00:00+00:00,0.765,0.717,0.408,1.487,0.563,0.29,2.828,0.822,6.731,1.719,0.341,0.677,2.1,2.098,1.03,1.549,4.076,0.516,0.957,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18 00:00:00+00:00,0.761,0.707,0.416,1.506,0.552,0.294,2.795,0.8,6.478,1.697,0.34,0.681,2.095,2.085,1.005,1.537,4.042,0.502,0.958,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19 00:00:00+00:00,0.745,0.701,0.419,1.514,0.543,0.295,2.873,0.79,6.401,1.672,0.336,0.668,2.109,2.073,1.016,1.521,3.961,0.494,0.951,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20 00:00:00+00:00,0.743,0.688,0.411,1.533,0.533,0.294,3.015,0.757,6.399,1.702,0.34,0.665,2.142,2.081,1.014,1.524,3.97,0.486,0.955,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-21 00:00:00+00:00,0.724,0.687,0.419,1.465,0.53,0.296,2.945,0.77,6.421,1.704,0.346,0.66,2.167,2.083,1.0,1.507,3.998,0.487,0.938,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-22 00:00:00+00:00,0.725,0.694,0.404,1.469,0.526,0.289,2.917,0.748,6.545,1.702,0.342,0.655,2.207,2.084,0.97,1.532,4.005,0.486,0.932,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-23 00:00:00+00:00,0.727,0.672,0.402,1.449,0.526,0.291,2.952,0.768,6.494,1.712,0.334,0.647,2.206,2.083,0.984,1.521,4.002,0.486,0.922,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-24 00:00:00+00:00,0.71,0.673,0.397,1.414,0.532,0.285,2.976,0.762,6.432,1.688,0.334,0.635,2.257,2.068,0.974,1.535,4.004,0.481,0.924,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25 00:00:00+00:00,0.691,0.669,0.389,1.396,0.517,0.277,2.825,0.735,6.244,1.657,0.325,0.624,2.16,2.002,0.953,1.479,3.857,0.469,0.911,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26 00:00:00+00:00,0.642,0.636,0.364,1.317,0.489,0.272,2.602,0.709,5.797,1.496,0.317,0.585,2.038,1.913,0.902,1.37,3.617,0.448,0.857,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27 00:00:00+00:00,0.668,0.649,0.374,1.347,0.496,0.276,2.812,0.733,5.996,1.568,0.332,0.591,2.15,1.985,0.929,1.455,3.873,0.461,0.882,0.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28 00:00:00+00:00,0.682,0.648,0.381,1.403,0.505,0.277,2.939,0.726,6.13,1.608,0.332,0.6,2.291,1.99,0.932,1.469,3.912,0.468,0.892,0.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29 00:00:00+00:00,0.702,0.657,0.385,1.411,0.502,0.275,2.938,0.733,6.263,1.623,0.333,0.609,2.301,2.002,0.936,1.498,3.91,0.474,0.894,0.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-30 00:00:00+00:00,0.716,0.659,0.395,1.421,0.525,0.279,2.962,0.736,6.291,1.659,0.34,0.642,2.32,1.998,0.955,1.525,3.961,0.477,0.896,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31 00:00:00+00:00,0.715,0.667,0.395,1.431,0.537,0.281,2.948,0.731,6.172,1.682,0.343,0.638,2.327,2.013,0.971,1.525,3.902,0.483,0.909,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01 00:00:00+00:00,0.72,0.673,0.406,1.461,0.538,0.281,2.975,0.756,6.244,1.7,0.345,0.645,2.31,2.013,0.971,1.541,3.914,0.482,0.906,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-02 00:00:00+00:00,0.73,0.682,0.407,1.49,0.556,0.287,3.0,0.764,6.286,1.717,0.351,0.659,2.38,2.001,0.982,1.576,3.935,0.486,0.908,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03 00:00:00+00:00,0.732,0.682,0.41,1.482,0.527,0.28,2.971,0.784,6.301,1.716,0.342,0.648,2.396,2.052,0.983,1.572,3.963,0.492,0.901,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-04 00:00:00+00:00,0.734,0.682,0.403,1.473,0.537,0.275,2.929,0.777,6.175,1.709,0.34,0.642,2.385,2.044,0.986,1.545,3.918,0.479,0.896,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05 00:00:00+00:00,0.735,0.683,0.399,1.476,0.538,0.279,2.971,0.773,6.084,1.658,0.334,0.631,2.348,2.063,0.983,1.532,3.899,0.484,0.885,0.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-06 00:00:00+00:00,0.735,0.695,0.402,1.501,0.535,0.276,2.951,0.792,6.038,1.695,0.33,0.661,2.274,2.081,0.99,1.541,3.944,0.484,0.891,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-07 00:00:00+00:00,0.736,0.692,0.395,1.505,0.533,0.281,2.959,0.798,6.153,1.685,0.342,0.662,2.305,2.094,0.993,1.537,3.895,0.493,0.912,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08 00:00:00+00:00,0.733,0.691,0.403,1.484,0.535,0.284,2.94,0.784,6.163,1.715,0.338,0.658,2.301,2.056,0.995,1.511,3.894,0.489,0.897,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09 00:00:00+00:00,0.709,0.677,0.397,1.494,0.542,0.278,2.921,0.788,6.146,1.714,0.332,0.66,2.22,2.059,0.999,1.52,3.818,0.485,0.89,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10 00:00:00+00:00,0.709,0.666,0.394,1.468,0.538,0.262,2.917,0.771,6.188,1.69,0.333,0.636,2.208,2.048,0.969,1.507,3.833,0.479,0.837,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11 00:00:00+00:00,0.721,0.683,0.396,1.522,0.536,0.269,2.931,0.772,6.124,1.688,0.33,0.642,2.235,2.061,0.975,1.546,3.934,0.483,0.841,0.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-12 00:00:00+00:00,0.725,0.683,0.395,1.491,0.536,0.275,2.943,0.767,6.078,1.69,0.332,0.641,2.264,2.061,0.98,1.551,3.896,0.485,0.879,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-13 00:00:00+00:00,0.729,0.674,0.394,1.483,0.531,0.277,2.963,0.767,6.094,1.699,0.334,0.642,2.278,2.045,0.973,1.574,3.88,0.487,0.883,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14 00:00:00+00:00,0.724,0.684,0.388,1.497,0.535,0.273,2.934,0.768,6.08,1.693,0.322,0.644,2.245,2.049,0.976,1.574,3.825,0.487,0.892,0.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15 00:00:00+00:00,0.664,0.674,0.386,1.502,0.533,0.267,2.96,0.78,6.031,1.712,0.319,0.64,2.228,2.041,0.962,1.493,3.745,0.479,0.892,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-16 00:00:00+00:00,0.696,0.661,0.388,1.468,0.525,0.261,2.923,0.76,5.997,1.676,0.315,0.617,2.226,2.033,0.954,1.478,3.801,0.478,0.887,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17 00:00:00+00:00,0.694,0.662,0.385,1.439,0.527,0.268,2.908,0.711,5.948,1.633,0.316,0.62,2.198,2.026,0.935,1.503,3.72,0.478,0.879,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-18 00:00:00+00:00,0.685,0.675,0.389,1.462,0.518,0.273,2.899,0.693,6.0,1.628,0.313,0.628,2.158,2.022,0.941,1.496,3.708,0.474,0.881,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-19 00:00:00+00:00,0.694,0.68,0.382,1.416,0.525,0.271,2.846,0.721,5.955,1.596,0.308,0.626,2.137,1.975,0.937,1.49,3.68,0.47,0.866,0.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-20 00:00:00+00:00,0.686,0.659,0.379,1.422,0.51,0.269,2.885,0.721,5.909,1.615,0.304,0.618,2.169,1.976,0.935,1.496,3.724,0.474,0.855,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-21 00:00:00+00:00,0.696,0.666,0.379,1.399,0.503,0.271,2.86,0.712,5.936,1.608,0.289,0.619,2.176,1.942,0.927,1.455,3.676,0.46,0.856,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22 00:00:00+00:00,0.681,0.678,0.38,1.406,0.51,0.265,2.847,0.708,5.895,1.554,0.301,0.618,2.133,1.947,0.914,1.461,3.652,0.463,0.842,0.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-23 00:00:00+00:00,0.674,0.661,0.376,1.393,0.505,0.261,2.876,0.712,5.84,1.576,0.296,0.614,2.131,1.964,0.911,1.447,3.648,0.465,0.83,0.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24 00:00:00+00:00,0.672,0.652,0.377,1.371,0.504,0.263,2.851,0.689,5.839,1.56,0.295,0.611,2.127,1.967,0.913,1.442,3.633,0.461,0.844,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-25 00:00:00+00:00,0.647,0.621,0.361,1.324,0.476,0.256,2.725,0.67,5.521,1.489,0.283,0.57,2.073,1.833,0.875,1.359,3.463,0.44,0.8,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-26 00:00:00+00:00,0.604,0.562,0.333,1.241,0.447,0.242,2.609,0.612,5.422,1.405,0.277,0.524,1.914,1.744,0.805,1.271,3.386,0.404,0.753,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-27 00:00:00+00:00,0.601,0.562,0.334,1.274,0.444,0.244,2.679,0.628,5.442,1.416,0.282,0.528,1.987,1.737,0.797,1.301,3.441,0.401,0.754,0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-28 00:00:00+00:00,0.598,0.569,0.329,1.259,0.445,0.244,2.662,0.632,5.459,1.401,0.279,0.547,2.011,1.769,0.834,1.288,3.47,0.404,0.75,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-29 00:00:00+00:00,0.569,0.581,0.327,1.286,0.446,0.238,2.597,0.604,5.487,1.414,0.275,0.526,1.902,1.83,0.812,1.307,3.354,0.396,0.719,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30 00:00:00+00:00,0.578,0.571,0.327,1.261,0.445,0.236,2.616,0.607,5.518,1.395,0.277,0.525,1.93,1.804,0.809,1.323,3.392,0.386,0.702,0.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-01 00:00:00+00:00,0.61,0.573,0.326,1.293,0.465,0.242,2.719,0.634,5.516,1.467,0.277,0.534,2.048,1.859,0.847,1.37,3.459,0.402,0.728,0.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02 00:00:00+00:00,0.622,0.577,0.337,1.327,0.46,0.241,2.801,0.664,5.51,1.483,0.279,0.537,2.109,1.883,0.865,1.374,3.53,0.405,0.767,0.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-03 00:00:00+00:00,0.621,0.603,0.335,1.3,0.449,0.243,2.817,0.677,5.472,1.47,0.282,0.546,2.107,1.848,0.858,1.375,3.504,0.405,0.763,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-04 00:00:00+00:00,0.622,0.613,0.338,1.317,0.453,0.245,2.802,0.688,5.489,1.478,0.294,0.554,2.004,1.885,0.849,1.359,3.465,0.416,0.775,0.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 00:00:00+00:00,0.626,0.616,0.336,1.32,0.445,0.243,2.833,0.676,5.524,1.47,0.3,0.571,2.067,1.866,0.839,1.401,3.613,0.425,0.786,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-06 00:00:00+00:00,0.633,0.599,0.344,1.333,0.443,0.247,2.849,0.675,5.498,1.503,0.298,0.57,2.043,1.848,0.876,1.431,3.563,0.422,0.74,0.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-07 00:00:00+00:00,0.628,0.608,0.343,1.361,0.451,0.245,2.893,0.67,5.63,1.499,0.299,0.572,2.122,1.926,0.879,1.428,3.587,0.421,0.737,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-08 00:00:00+00:00,0.652,0.62,0.346,1.364,0.464,0.243,2.895,0.676,5.789,1.523,0.301,0.579,2.149,1.851,0.895,1.422,3.541,0.427,0.773,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-09 00:00:00+00:00,0.66,0.639,0.357,1.381,0.474,0.242,2.887,0.695,5.816,1.544,0.298,0.593,2.194,1.893,0.919,1.447,3.649,0.425,0.793,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-10 00:00:00+00:00,0.711,0.674,0.372,1.435,0.497,0.26,2.984,0.737,6.085,1.625,0.32,0.614,2.224,1.993,0.964,1.505,3.807,0.459,0.836,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-11 00:00:00+00:00,0.731,0.675,0.377,1.456,0.508,0.265,3.034,0.742,6.257,1.665,0.32,0.62,2.266,1.983,0.979,1.53,3.868,0.471,0.836,0.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-12 00:00:00+00:00,0.732,0.703,0.385,1.475,0.521,0.263,3.222,0.747,6.376,1.702,0.323,0.63,2.343,1.99,0.979,1.534,3.943,0.481,0.851,0.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-13 00:00:00+00:00,0.74,0.707,0.379,1.475,0.538,0.269,3.246,0.743,6.561,1.725,0.327,0.63,2.424,2.005,0.981,1.574,3.95,0.487,0.839,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-14 00:00:00+00:00,0.752,0.709,0.387,1.479,0.545,0.268,3.298,0.754,6.486,1.712,0.325,0.634,2.453,2.0,0.984,1.645,3.964,0.492,0.852,0.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-15 00:00:00+00:00,0.749,0.706,0.396,1.469,0.536,0.277,3.383,0.751,6.435,1.745,0.33,0.632,2.509,1.988,0.995,1.673,4.065,0.49,0.851,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
